city_id;seats;distance;ur_percent;turnout;cpm;avu_compare;electoral_cycle;frauded
0f0c55;5;0,322521796;74,5;18,85521886;2;52,91005291;2011-2016;0
0f0c55;5;0,0058222;70,94339623;20,77590607;2;53,94402036;2011-2016;0
0f0c55;5;-0,111893285;74,47306792;19,66684578;2;48,11267606;2011-2016;0
0f0c55;5;0,313454089;75,27437056;23,7040319;2;60,74509804;2011-2016;0
0f0c55;5;0,16942062;74,20435511;21,55797101;2;52,71523179;2011-2016;0
0f0c55;5;0,016759622;73,85964912;18,89117043;2;52,05479452;2011-2016;0
0f0c55;5;-0,199020022;70,78651685;16,5091994;2;56,15141956;2011-2016;0
0f0c55;5;-0,263207311;70,34099921;24,20894023;2;54,58874459;2011-2016;0
0f0c55;5;0,298568227;75,93297791;23,50230415;2;59,27765237;2011-2016;0
0f0c55;5;-0,055120233;32,04013378;23,39776195;3,6;69,6969697;2016-2021;0
0f0c55;5;-0,021425189;31,47013783;23,80952381;3,6;65,6281407;2016-2021;0
0f0c55;5;-0,027522294;38,51306095;24,91030241;3,6;63,12896406;2016-2021;0
0f0c55;5;0,118174319;33,65134432;22,29070365;3,6;56,10705596;2016-2021;0
0f0c55;5;-0,081859997;30,00728332;20,24512029;3,6;63,2718894;2016-2021;0
0f0c55;5;-0,089100301;24,3772242;20,88661552;3,6;70,25;2016-2021;0
0f0c55;5;0,01743996;31,5389487;24,49347141;3,6;61,08317215;2016-2021;0
0f0c55;5;0,201535406;30,25034771;21,84185149;3,6;66,42032333;2016-2021;0
0f0c55;5;0,150369021;30,5209513;23,21503132;3,6;66,39097744;2016-2021;0
0f0c55;5;0,123583432;33,79652605;29,7228145;3,6;60,23916293;2016-2021;0
0f0c55;5;0,008958695;35,71428571;24,32569975;3,6;73,77969762;2016-2021;0
0f0c55;5;-0,063148087;31,35714286;25,52854123;3,6;61,40350877;2016-2021;0
0f0c55;5;0,087635146;40,45307443;22,71436684;3,6;64,54308094;2016-2021;0
0f0c55;5;-0,071550937;31,12761648;22,77614858;3,6;67,31818182;2016-2021;0
0f0c55;5;0,002596483;33,17503392;23,12195122;3,6;64,64912281;2016-2021;0
0f0c55;5;-0,070359089;34,00243309;22,82157676;3,6;61,92090395;2016-2021;0
0f0c55;5;0,234362716;40,01657001;24,64940669;3,6;56,27039627;2016-2021;0
0f0c55;5;-0,048605238;33,76923077;25,10799136;3,6;58,69074492;2016-2021;0
0f0c55;5;-0,126226813;39,74854932;22,69464384;3,6;52,48730964;2016-2021;0
157dd9;5;0,300095474;92,03821656;11,32075472;1,2;61,87192118;2007-2011;0
157dd9;5;3,154871582;96,43916914;13,24119483;1,2;71,44876325;2007-2011;1
157dd9;5;1,241716246;94,28172943;10,37527594;1,2;64,30493274;2007-2011;1
157dd9;5;3,690703361;96,98275862;9,321012455;1,2;62,98642534;2007-2011;1
157dd9;5;0,31618651;92,82868526;10,83365348;1,2;59,29133858;2007-2011;0
157dd9;5;0,369601622;87,28813559;13,37233598;1,2;61,69934641;2007-2011;0
157dd9;5;0,470683165;79,70588235;5,989583333;1,2;54,4;2007-2011;0
157dd9;5;0,295667027;79,48016416;9,699769053;1,2;72,37623762;2007-2011;0
157dd9;5;2,40473585;79,4489093;11,38679663;1,2;70,81300813;2007-2011;1
157dd9;5;1,29368036;76,23400366;8,588186008;1,2;59,45652174;2007-2011;1
157dd9;5;0,571410279;93,51464435;8,918062472;1,2;54,62857143;2007-2011;0
157dd9;5;1,17032793;93,96984925;12,09862385;1,2;59,40298507;2007-2011;1
157dd9;5;1,457314515;94,17989418;9,784735812;1,2;58,75647668;2007-2011;1
